"#",Jurisdiction,Kind,Display Key,Lens ID,Publication Date,Publication Year,Application Number,Application Date,Priority Numbers,Earliest Priority Date,Title,Abstract,Applicants,Inventors,Owners,URL,Document Type,Has Full Text,Cites Patent Count,Cited by Patent Count,Simple Family Size,Extended Family Size,Sequence Count,CPC Classifications,IPCR Classifications,US Classifications,NPL Citation Count,NPL Resolved Citation Count,NPL Resolved Lens ID(s),NPL Resolved External ID(s),NPL Citations,Legal Status
75,EP,B1,EP 3013667 B1,058-270-483-005-732,2019-07-10,2019,EP 14723358 A,2014-04-25,GB 201311628 A;;EP 2014058460 W,2013-06-28,DRIVE CONFIGURATIONS FOR SKID STEERED VEHICLES,,QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,QINETIQ LIMITED (2019-02-13),https://lens.org/058-270-483-005-732,Granted Patent,yes,7,0,13,13,0,B62D11/14;;B62D11/04;;F16H48/36;;F16H2048/364;;B62D11/14;;B62D11/04;;B62D55/08;;F16H48/36;;F16H2048/364,B62D11/14,,0,0,,,,ACTIVE
76,EP,B1,EP 3146621 B1,089-099-991-140-225,2020-09-02,2020,EP 15727332 A,2015-05-22,GB 201409177 A;;EP 2015061440 W,2014-05-23,AN ELECTRIC MOTOR,,QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/089-099-991-140-225,Granted Patent,yes,2,0,14,14,0,H02K3/18;;H02K9/227;;H02K9/223;;H02K3/18;;H02K9/223;;H02K9/227;;H02K3/18;;H02K3/02;;H02K9/227;;H02K9/223;;H02K3/18;;H02K9/223;;H02K9/227;;H02K5/203,H02K9/22,,0,0,,,,ACTIVE
77,US,B2,US 10374491 B2,146-036-624-278-334,2019-08-06,2019,US 201515310712 A,2015-05-22,GB 201409177 A;;EP 2015061440 W,2014-05-23,Electric motor,"Some embodiments are directed to an electric motor that includes a stator including a plurality of circumferentially distributed drive elements for causing an electromagnetic driving force to be applied to a rotor of the electric motor in use. Each drive element includes a wire extending around a metal core to define a plurality of coils for magnetizing the metal core when current flows in the coils. At least one space exists between the metal core of each respective drive element and the coils around it. A cooling device is provided for transferring heat away from the drive elements. Each drive element further includes a heat conductor including a plurality of mutually electrically isolated metallic elements located in the or each respective space between the metal core thereof and the coils around it, for transferring heat from the coils to the cooling device.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,QINETIQ LIMITED (2017-01-13),https://lens.org/146-036-624-278-334,Granted Patent,yes,7,0,14,14,0,H02K3/18;;H02K9/227;;H02K9/223;;H02K3/18;;H02K9/223;;H02K9/227;;H02K3/18;;H02K3/02;;H02K9/227;;H02K9/223;;H02K3/18;;H02K9/223;;H02K9/227;;H02K5/203,H02K9/19;;H02K3/18;;H02K9/22,,0,0,,,,ACTIVE
78,US,A1,US 2016/0107686 A1,158-558-954-901-460,2016-04-21,2016,US 201414896660 A,2014-04-25,GB 201311628 A;;EP 2014058460 W,2013-06-28,DRIVE CONFIGURATIONS FOR SKID STEERED VEHICLES,"A controlled differential adapted to couple two shafts and steer input, such as those provided in a drive configuration for a skid steered vehicle, the controlled differential comprising: a pair of planet carriers arranged to turn with respective shafts; a pair of ring gears interconnected by a cross-shaft such that the ring gears rotate in common; planet gears and a pair of sun gears, the sun gears being coupled to at least one steer motor to enable rotation of the sun gears in mutually opposite senses upon input from the steer motor.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,QINETIQ LIMITED (2015-12-04),https://lens.org/158-558-954-901-460,Patent Application,yes,8,9,13,13,0,B62D11/14;;B62D11/04;;F16H48/36;;F16H2048/364;;B62D11/14;;B62D11/04;;B62D55/08;;F16H48/36;;F16H2048/364,B62D11/04;;B62D55/08;;F16H48/36,,0,0,,,,ACTIVE
79,US,A1,US 2021/0354540 A1,022-021-473-559-797,2021-11-18,2021,US 202117390522 A,2021-07-30,US 202117390522 A;;GB 201618478 A;;US 201916346729 A;;EP 2017071948 W,2016-11-02,DRIVE CONFIGURATION,"Some embodiments are directed to a drive configuration for a skid-steered vehicle that has a pair of traction motors for rotationally driving opposite outputs of the drive configuration. The traction motors are operatively connected to the outputs via respective gearing arrangements for selectively varying gear reduction between each of the traction motors and the corresponding output. The drive configuration also has a steer differential in a torque connection with the first and second outputs of the drive configuration. The drive configuration additional has a steer motor operatively connected to the steer differential for selectively varying the rotational speed of the first and second outputs in use. Also, the traction and steer motors define a volume in which the gearing arrangements and steering differential are at least partially located.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,QINETIQ LIMITED (2019-06-12),https://lens.org/022-021-473-559-797,Patent Application,yes,3,0,20,20,0,B60K1/02;;B60K7/0007;;B60K17/046;;B60K17/08;;B62D11/04;;F16H48/06;;B60K2007/0046;;B60Y2200/24;;B60Y2200/25;;B60Y2200/90;;B62D11/16;;B60K1/02;;B60K7/0007;;B60Y2200/24;;B60Y2200/90;;B60Y2200/25;;B60Y2400/85;;B62D11/04;;B62D11/14;;B60K17/046;;B62D11/16;;B60K17/08;;F16H2048/364;;B60K2007/0046;;F16H48/06;;B60L15/2036;;B60K6/445;;B62D11/04;;B60K1/02;;B60K17/046;;B60K17/08;;B60K7/0007;;B60K2007/0046;;B60Y2200/24;;B60Y2200/25;;B60Y2200/90;;B60K1/02;;B60K6/445;;B60K17/08;;B60L15/2036;;B60Y2200/25;;B60Y2400/85;;B62D11/14;;F16H2048/364;;B60K17/046,B60K1/02;;B60K17/04;;B60K17/08,,0,0,,,,ACTIVE
80,KR,A,KR 20170005490 A,075-935-353-813-328,2017-01-13,2017,KR 20167035827 A,2015-05-22,GB 201409177 A;;EP 2015061440 W,2014-05-23,AN ELECTRIC MOTOR,"전기 모터는: 전자기 구동력이 상기 전기 모터의 사용시에 그 회전자에 공급되도록 하기 위한 원주 방향으로 분포된 복수의 구동 소자들을 포함하는 고정자로서, 각각의 구동 소자는 금속 코어 둘레에 연장하는 배선을 포함하여 코일들에 전류가 흐를 때 상기 금속 코어를 자화시키기 위한 복수의 코일들을 한정하고, 각각의 구동 소자의 금속 코어와 그 둘레의 코일들 사이에 적어도 하나의 공간이 존재하는, 상기 고정자; 및 상기 구동 소자들로부터 다른 데로 열을 전달하기 위한 냉각 수단을 포함하고; 각각의 상기 구동 소자는 또한, 상기 코일들로부터 상기 냉각 수단으로 열을 전달하기 위하여, 상기 금속 코어와 그 주위의 코일들 사이의 공간 또는 각각의 공간에 각각 위치된 복수의 상호 전기적으로 절연된 금속성 소자들을 포함하는 열 전도체를 포함한다.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/075-935-353-813-328,Patent Application,no,3,0,14,14,0,H02K3/18;;H02K9/227;;H02K9/223;;H02K3/18;;H02K9/223;;H02K9/227;;H02K3/18;;H02K3/02;;H02K9/227;;H02K9/223;;H02K3/18;;H02K9/223;;H02K9/227;;H02K5/203,H02K9/22;;H02K7/00;;H02K9/19,,0,0,,,,ACTIVE
81,US,A,US 2751888 A,100-040-369-637-645,1956-06-26,1956,US 34515853 A,1953-03-27,US 34515853 A,1953-03-27,Fluid turbine,,BONNER JR JOHN H,BONNER JR JOHN H,,https://lens.org/100-040-369-637-645,Granted Patent,no,10,1,1,1,0,F01C3/02;;F04C2/063;;F01C3/02;;F04C2/063,F01C3/02;;F04C2/063,,0,0,,,,EXPIRED
82,EP,A1,EP 3146621 A1,198-988-326-425-513,2017-03-29,2017,EP 15727332 A,2015-05-22,GB 201409177 A;;EP 2015061440 W,2014-05-23,AN ELECTRIC MOTOR,,QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/198-988-326-425-513,Patent Application,yes,0,0,14,14,0,H02K3/18;;H02K9/227;;H02K9/223;;H02K3/18;;H02K9/223;;H02K9/227;;H02K3/18;;H02K3/02;;H02K9/227;;H02K9/223;;H02K3/18;;H02K9/223;;H02K9/227;;H02K5/203,H02K9/22,,0,0,,,,ACTIVE
83,US,A1,US 2017/0097087 A1,014-931-451-819-44X,2017-04-06,2017,US 201515310744 A,2015-05-22,GB 201409180 A;;EP 2015061461 W,2014-05-23,APPARATUS FOR MANAGING FLUID FLOW IN A VEHICLE,"Apparatus for managing fluid flow in a vehicle, comprising: an epicylic gear set having first and second inputs configured to receive rotational drive input from a torque output feature of a powertrain and a rotary actuator respectively; a pump driver for driving a fluid pump, the pump driver configured to receive rotational drive input from an output of the epicylic gear set; and a controller configured to determine information corresponding to the rotational speed of the torque output feature using information generated by a rotational speed sensor and based on this control the rotary actuator such that the pump driver is caused to rotate at substantially a pre-specified speed.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,QINETIQ LIMITED (2017-01-13),https://lens.org/014-931-451-819-44X,Patent Application,yes,0,3,13,13,0,F16H57/0439;;F16H57/0439;;F16H48/10;;F16H57/0412;;F16H57/0435;;F16H57/0483,F16H48/10;;F16H57/04,,0,0,,,,ACTIVE
84,CA,A1,CA 3023783 A1,046-805-921-755-828,2017-11-23,2017,CA 3023783 A,2017-03-16,GB 201608745 A;;GB 201621968 A;;EP 2017056310 W,2016-05-18,DRIVE CONFIGURATIONS FOR SKID STEERED VEHICLES,"A drive configuration (10B) for a skid steered vehicle comprises first and second torque outputs (14L, 14R) coupled by a differential (13) and in a torque connection with first and second electric motors (12L, 12R), the differential being configured to mechanically transfer power across itself; and a mechanical power splitter (48L) having a first torque transfer feature (54L) in a torque connection with a combustion engine (35), a second torque transfer feature (50L) in a torque connection with a respective additional electric motor (52L) and a third torque transfer feature (49L) in a torque connection with at least one of the first and second torque outputs (14L) of the drive configuration, wherein torque output from the or each said mechanical power splitter (48, 48R) in use is dependent on torques generated by the combustion engine (35) and the associated additional electric motor (52L).",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/046-805-921-755-828,Patent Application,no,0,0,22,22,0,B60K6/48;;B60K23/04;;B62D11/14;;B60W10/20;;F16H48/36;;B60K2023/043;;F16H2048/364;;B60K6/485;;B60W10/04;;B60W10/06;;B60W10/08;;B60W20/00;;B60W30/20;;B60K2006/4816;;B60W2030/206;;Y02T10/62;;B60K6/48;;B60K6/485;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B60W10/04;;B60W10/06;;B60W10/08;;B60W10/20;;B60W20/00;;B60W20/13;;B60W20/40;;B60W30/20;;B60W2030/206;;B62D11/14;;B62D11/16;;B62D11/183;;F16H48/36;;F16H2048/364;;B60W20/13;;B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/40;;B62D11/14;;F16H48/36;;F16H2048/364;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B62D11/16;;B62D11/183;;F16H48/36,B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/10;;B60W20/13;;B60W20/40;;B62D11/14;;F16H48/36,,0,0,,,,PENDING
85,CA,A1,CA 2949313 A1,015-519-879-871-865,2015-11-26,2015,CA 2949313 A,2015-05-22,GB 201409180 A;;EP 2015061461 W,2014-05-23,APPARATUS FOR MANAGING FLUID FLOW IN A VEHICLE,"Apparatus for managing fluid flow in a vehicle, comprising: an epicylic gear set having first and second inputs configured to receive rotational drive input from a torque output feature of a powertrain and a rotary actuator respectively; a pump driver for driving a fluid pump, the pump driver configured to receive rotational drive input from an output of the epicylic gear set; and a controller configured to determine information corresponding to the rotational speed of the torque output feature using information generated by a rotational speed sensor and based on this control the rotary actuator such that the pump driver is caused to rotate at substantially a pre-specified speed.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/015-519-879-871-865,Patent Application,no,0,0,13,13,0,F16H57/0439;;F16H57/0439;;F16H48/10;;F16H57/0412;;F16H57/0435;;F16H57/0483,F16H57/04,,0,0,,,,PENDING
86,US,B2,US 10836427 B2,065-345-433-428-136,2020-11-17,2020,US 201716303127 A,2017-03-16,GB 201608745 A;;GB 201621968 A;;EP 2017056310 W,2016-05-18,Drive configurations for skid steered vehicles,"Some embodiments are directed to a drive configuration for a skid steered vehicle includes first and second torque outputs coupled by a differential and in a torque connection with first and second electric motors, the differential being configured to mechanically transfer power across itself; and a mechanical power splitter having a first torque transfer feature in a torque connection with a combustion engine, a second torque transfer feature in a torque connection with a respective additional electric motor and a third torque transfer feature in a torque connection with at least one of the first and second torque outputs of the drive configuration, wherein torque output from the or each the mechanical power splitter in use is dependent on torques generated by the combustion engine and the associated additional electric motor.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,QINETIQ LIMITED (2018-11-16);;QINETIO LIMITED (2018-11-16),https://lens.org/065-345-433-428-136,Granted Patent,yes,16,2,22,22,0,B60K6/48;;B60K23/04;;B62D11/14;;B60W10/20;;F16H48/36;;B60K2023/043;;F16H2048/364;;B60K6/485;;B60W10/04;;B60W10/06;;B60W10/08;;B60W20/00;;B60W30/20;;B60K2006/4816;;B60W2030/206;;Y02T10/62;;B60K6/48;;B60K6/485;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B60W10/04;;B60W10/06;;B60W10/08;;B60W10/20;;B60W20/00;;B60W20/13;;B60W20/40;;B60W30/20;;B60W2030/206;;B62D11/14;;B62D11/16;;B62D11/183;;F16H48/36;;F16H2048/364;;B60W20/13;;B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/40;;B62D11/14;;F16H48/36;;F16H2048/364;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B62D11/16;;B62D11/183;;F16H48/36,B60K6/48;;B60K17/16;;B60K23/04;;B62D11/16;;B62D11/18;;F16H48/36,,2,0,,,"International Search Report and Written Opinion for PCT Patent App. No. PCT/EP2017/056310 (dated Sep. 5, 2017).;;Search Report for Great Britain Patent App. No. 1621968.5 (dated Jul. 3, 2017).",ACTIVE
87,EP,B1,EP 3458294 B1,024-144-966-750-912,2020-09-02,2020,EP 17711642 A,2017-03-16,GB 201608745 A;;GB 201621968 A;;EP 2017056310 W,2016-05-18,DRIVE CONFIGURATIONS FOR SKID STEERED VEHICLES,,QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/024-144-966-750-912,Granted Patent,yes,6,1,22,22,0,B60K6/48;;B60K23/04;;B62D11/14;;B60W10/20;;F16H48/36;;B60K2023/043;;F16H2048/364;;B60K6/485;;B60W10/04;;B60W10/06;;B60W10/08;;B60W20/00;;B60W30/20;;B60K2006/4816;;B60W2030/206;;Y02T10/62;;B60K6/48;;B60K6/485;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B60W10/04;;B60W10/06;;B60W10/08;;B60W10/20;;B60W20/00;;B60W20/13;;B60W20/40;;B60W30/20;;B60W2030/206;;B62D11/14;;B62D11/16;;B62D11/183;;F16H48/36;;F16H2048/364;;B60W20/13;;B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/40;;B62D11/14;;F16H48/36;;F16H2048/364;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B62D11/16;;B62D11/183;;F16H48/36,B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/10;;B60W20/13;;B60W20/40;;B62D11/14;;F16H48/36,,0,0,,,,ACTIVE
88,ES,T3,ES 2152712 T3,032-988-669-114-493,2001-02-01,2001,ES 98100142 T,1993-12-02,US 99107492 A,1992-12-09,SISTEMA DE DISTRIBUCION DE PROGRAMAS DE TELEVISION.,"A novel advanced set top terminal capable of digital decompression, menu generation, interactivity and other advanced functional capabilities for use in a television program delivery system (200) is described. The invention relates to methods and apparatus for upgrading existing set top terminals (220) to provide menu generation capability and advanced functional capabilities. The invention is particularly useful in television program delivery systems (200) with hundreds of channels of programming, providing (i) menu driven program selection through the addition of an upgrade module (300) or menu generation card and (ii) advanced functional capabilities using a set of hardware upgrades (e.g., 130) and/or an expansion card. Specifically, the invention is an upgradeable system that supports advanced set top functionality through the use of internal software, hardware upgrades, an upgrade module and/or expansion cards. The upgraded hardware generally includes a microprocessor, various input/output ports (e.g., 308), processing circuitry (e.g., 108) and memory (e.g., 116). The invention results in an upgraded set top terminal that supports: menu generation; picture-on-picture displays; program catalogue services; interactive services; telephone caller identification; digital audio reception; VCR control; HDTV reception; and backyard satellite system interoperability, among other features and capabilities.",DISCOVERY COMMUNICAT INC,HENDRICKS JOHN;;BONNER ALFRED,,https://lens.org/032-988-669-114-493,Granted Patent,no,0,0,375,680,0,H04H20/02;;H04H20/06;;H04H20/10;;H04H20/42;;H04H20/78;;H04H20/79;;H04H20/95;;H04H60/04;;H04H60/13;;H04H60/22;;H04H60/23;;H04H60/39;;H04H60/47;;H04H60/66;;H04H60/72;;H04H60/74;;H04H60/94;;H04H60/96;;H04H60/97;;H04H2201/70;;H04M1/57;;H04N5/445;;H04N5/44504;;H04N5/45;;H04N5/602;;H04N7/088;;H04N7/0882;;H04N7/0884;;H04N7/0887;;H04N7/10;;H04N7/102;;H04N7/163;;H04N7/165;;H04N7/173;;H04N7/17318;;H04N7/17336;;H04N7/17354;;H04N21/2181;;H04N21/21815;;H04N21/2187;;H04N21/2221;;H04N21/235;;H04N21/23608;;H04N21/2362;;H04N21/2381;;H04N21/2389;;H04N21/252;;H04N21/2543;;H04N21/258;;H04N21/25891;;H04N21/26208;;H04N21/26283;;H04N21/2668;;H04N21/4181;;H04N21/4184;;H04N21/42204;;H04N21/42653;;H04N21/4312;;H04N21/4314;;H04N21/4316;;H04N21/4331;;H04N21/4344;;H04N21/4345;;H04N21/435;;H04N21/4385;;H04N21/44204;;H04N21/44222;;H04N21/443;;H04N21/4532;;H04N21/454;;H04N21/4622;;H04N21/4668;;H04N21/47;;H04N21/472;;H04N21/47211;;H04N21/47214;;H04N21/4755;;H04N21/478;;H04N21/4786;;H04N21/4788;;H04N21/482;;H04N21/4821;;H04N21/64307;;H04N21/6543;;H04N21/6547;;H04N21/812;;H04N21/8146;;H04N21/8166;;H04N21/8173;;H04N21/8586;;H04H20/86;;H04N21/42206;;H04N21/426;;H04N7/16;;H04N21/44222;;H04N21/4786;;H04N21/26283;;H04N21/4532;;H04N21/26208;;H04N7/17354;;H04N21/23608;;H04N21/8586;;H04N21/4668;;H04N21/4788;;H04N21/4345;;H04H60/72;;H04N21/25891;;H04N21/42653;;H04N21/6543;;H04N21/44204;;H04N21/235;;H04N21/4755;;H04H20/42;;H04N21/2181;;H04N21/4331;;H04N21/8166;;H04H60/47;;H04H2201/70;;H04N21/4385;;H04H60/22;;H04N21/2362;;H04N21/478;;H04N7/10;;H04N21/258;;H04N7/173;;H04N5/445;;H04N21/435;;H04N21/472;;H04H60/66;;H04H60/94;;H04N21/4181;;H04H20/78;;H04N21/4314;;H04M1/57;;H04N21/44222;;H04N21/812;;H04N21/8173;;H04H60/13;;H04N21/4184;;H04N21/4344;;H04H20/79;;H04H20/95;;H04N7/0884;;H04N21/252;;H04H20/06;;H04N21/2221;;H04N21/42204;;H04N21/47;;H04H60/23;;H04N7/0882;;H04N7/088;;H04N7/17318;;H04H60/39;;H04H60/96;;H04N21/2543;;H04N7/102;;H04N21/47214;;H04N7/0887;;H04N21/2381;;H04N21/2668;;H04N21/47211;;H04N5/45;;H04N21/21815;;H04H60/04;;H04H60/74;;H04N5/44504;;H04N7/17336;;H04N21/4312;;H04N21/443;;H04N7/163;;H04N21/454;;H04N21/4622;;H04N21/6547;;H04N21/8146;;H04H60/97;;H04N21/482;;H04N5/602;;H04N21/2187;;H04N21/2389;;H04N7/165;;H04N21/64307;;H04H20/10;;H04N21/4821;;H04H20/02;;H04N21/4316;;H04H20/86;;H04N21/426;;H04N21/42206,G06Q30/00;;G06F15/00;;G06F17/00;;G06F17/30;;G08C23/04;;H03J9/00;;H04B1/06;;H04H20/42;;H04H20/78;;H04H20/79;;H04H20/86;;H04H20/95;;H04H60/13;;H04H60/22;;H04H60/23;;H04H60/31;;H04H60/39;;H04H60/47;;H04H60/66;;H04H60/72;;H04H60/74;;H04H60/94;;H04H60/96;;H04H60/97;;H04J3/00;;H04L9/32;;H04L29/12;;H04M1/57;;H04N/;;H04N5/00;;H04N5/44;;H04N5/445;;H04N5/45;;H04N5/60;;H04N7/025;;H04N7/08;;H04N7/088;;H04N7/10;;H04N7/12;;H04N7/14;;H04N7/15;;H04N7/16;;H04N7/173;;H04N7/24;;H04N17/00;;H04N21/218;;H04N21/2187;;H04N21/222;;H04N21/235;;H04N21/236;;H04N21/2362;;H04N21/2381;;H04N21/2389;;H04N21/25;;H04N21/2543;;H04N21/258;;H04N21/262;;H04N21/2668;;H04N21/418;;H04N21/422;;H04N21/426;;H04N21/431;;H04N21/433;;H04N21/434;;H04N21/435;;H04N21/4385;;H04N21/442;;H04N21/443;;H04N21/45;;H04N21/454;;H04N21/462;;H04N21/466;;H04N21/47;;H04N21/472;;H04N21/475;;H04N21/478;;H04N21/4786;;H04N21/4788;;H04N21/482;;H04N21/643;;H04N21/6543;;H04N21/6547;;H04N21/81;;H04N21/858,,0,0,,,,EXPIRED
89,KR,A,KR 20190005226 A,040-907-609-020-666,2019-01-15,2019,KR 20187036232 A,2017-03-16,GB 201608745 A;;GB 201621968 A;;EP 2017056310 W,2016-05-18,스키드 조향 차량을 위한 구동 구성체,"스키드 조향 차량용 구동 장치(10B)는 차동 장치(13)에 의해 결합되고 제 1 및 제 2 전기 모터(12, 12)와 토크 연결되는 제 1 및 제 2 토크 출력부(14, 14)로서, 자체적으로 동력을 기계적으로 전달하도록 구성된 상기 제 1 및 제 2 토크 출력부(14, 14); 및 연소 엔진(35)과 토크 연결되는 제 1 토크 전달 피처(54), 각각의 추가 전기 모터(52)와 토크 연결되는 제 2 토크 전달 피처(50) 및 상기 구동 구성체의 상기 제 1 및 제 2 토크 출력부(14) 중 적어도 하나와 토크 연결되는 제 3 토크 전달 피처(49)를 갖는 기계식 동력 스플릿터(48)를 포함하며, 사용 시에 상기 또는 각각의 상기 기계식 동력 스플릿터(48, 48)로부터의 토크 출력부는 상기 연소 엔진(35) 및 상기 관련 추가 전기 모터(52)에 의해 발생된 토크에 의존한다.",QINETIQ LTD,FLAXMAN ROBERT JOHN BONNER,,https://lens.org/040-907-609-020-666,Patent Application,no,10,1,22,22,0,B60K6/48;;B60K23/04;;B62D11/14;;B60W10/20;;F16H48/36;;B60K2023/043;;F16H2048/364;;B60K6/485;;B60W10/04;;B60W10/06;;B60W10/08;;B60W20/00;;B60W30/20;;B60K2006/4816;;B60W2030/206;;Y02T10/62;;B60K6/48;;B60K6/485;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B60W10/04;;B60W10/06;;B60W10/08;;B60W10/20;;B60W20/00;;B60W20/13;;B60W20/40;;B60W30/20;;B60W2030/206;;B62D11/14;;B62D11/16;;B62D11/183;;F16H48/36;;F16H2048/364;;B60W20/13;;B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/40;;B62D11/14;;F16H48/36;;F16H2048/364;;B60K17/16;;B60K23/04;;B60K2006/4816;;B60K2023/043;;B62D11/16;;B62D11/183;;F16H48/36,B62D11/14;;B60K6/48;;B60K17/16;;B60K23/04;;B60W10/20;;B60W20/13;;B60W20/40;;F16H48/36,,0,0,,,,ACTIVE
